,element,id,web_name,element_type,team,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
7691,235,235,Struijk,2,11,34,5,1,False,2022-08-27T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,1,0,0,0,9,12.0,12.8,17.0,4.2,1,0.07,0.02,0.09,2.02,45,17995,37098,22503,4508
7692,235,235,Struijk,2,11,45,8,4,True,2022-08-30T19:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,0,2,24,27.2,21.1,0.0,4.8,1,0.00,0.12,0.12,1.00,45,11426,50819,17553,6127
7693,235,235,Struijk,2,11,52,4,0,False,2022-09-03T14:00:00Z,5,2,6,90,0,0,0,5,0,0,0,0,0,0,0,13,14.8,15.9,25.0,5.6,1,0.06,0.54,0.60,2.43,45,9724,63689,18188,8464
7694,235,235,Struijk,2,11,85,2,6,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,19,5.6,1.3,2.0,0.9,1,0.00,0.00,0.00,2.25,45,-895,54995,3230,4125
7695,235,235,Struijk,2,11,95,7,6,False,2022-10-09T13:00:00Z,2,1,10,90,1,0,0,2,0,0,0,1,0,0,0,18,48.6,26.1,21.0,9.6,1,0.21,0.07,0.28,1.08,45,4984,60847,8787,3803
7696,235,235,Struijk,2,11,104,1,2,True,2022-10-16T13:00:00Z,0,1,11,90,0,0,0,1,0,0,0,0,0,0,0,15,13.2,2.5,33.0,4.9,1,0.21,0.01,0.22,0.55,45,43403,109564,48289,4886
7697,235,235,Struijk,2,11,117,10,0,False,2022-10-20T19:15:00Z,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,18889,151123,23774,4885
7698,235,235,Struijk,2,11,124,9,1,True,2022-10-23T13:00:00Z,2,3,13,84,0,0,0,3,0,0,0,0,0,0,0,12,8.6,1.7,2.0,1.2,1,0.00,0.01,0.01,1.77,45,-21282,104640,918,22200
7699,235,235,Struijk,2,11,138,12,2,False,2022-10-29T18:45:00Z,1,2,14,90,0,0,0,1,0,0,0,0,0,0,0,13,30.0,11.6,8.0,5.0,1,0.03,0.06,0.09,1.74,45,-11065,94151,769,11834
7700,235,235,Struijk,2,11,144,3,4,True,2022-11-05T15:00:00Z,4,3,15,90,0,1,0,3,0,0,0,0,0,0,0,24,26.0,27.4,24.0,7.7,1,0.08,0.12,0.20,1.47,45,4488,100219,10113,5625
7701,235,235,Struijk,2,11,158,18,0,False,2022-11-12T15:00:00Z,4,3,16,90,0,0,0,4,0,0,0,0,0,0,0,20,20.8,23.8,18.0,6.3,1,0.02,0.03,0.05,1.80,45,-8026,91822,2426,10452
7702,235,235,Struijk,2,11,167,13,7,True,2022-12-28T20:00:00Z,1,3,17,90,1,0,0,3,0,0,0,0,0,0,0,25,50.2,1.8,19.0,7.1,1,0.10,0.03,0.13,4.20,45,-17952,74670,8021,25973
7703,235,235,Struijk,2,11,176,15,5,False,2022-12-31T15:00:00Z,0,0,18,90,0,0,1,0,0,0,0,1,0,0,0,24,26.8,0.3,0.0,2.7,1,0.00,0.00,0.00,2.01,45,6619,82172,8895,2276
7704,235,235,Struijk,2,11,187,19,1,True,2023-01-04T19:45:00Z,2,2,19,90,0,0,0,2,0,0,0,0,0,0,0,8,7.4,5.6,4.0,1.7,1,0.06,0.03,0.09,1.42,45,29416,113552,32468,3052
7705,235,235,Struijk,2,11,191,2,1,False,2023-01-13T20:00:00Z,2,1,20,65,0,0,0,2,0,0,0,0,0,0,0,6,6.0,1.5,2.0,1.0,1,0.00,0.01,0.01,0.69,45,2796,115463,13659,10863
7706,235,235,Struijk,2,11,205,4,6,True,2023-01-22T14:00:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,23,13.2,4.9,4.0,2.2,1,0.00,0.02,0.02,0.29,45,-2607,113509,8293,10900
7707,235,235,Struijk,2,11,218,16,1,False,2023-02-05T14:00:00Z,1,0,22,66,0,0,0,1,0,0,0,1,0,0,0,14,21.2,3.2,0.0,2.4,1,0.00,0.01,0.01,0.23,45,19828,135690,38385,18557
7708,235,235,Struijk,2,11,76,14,1,False,2023-02-08T20:00:00Z,2,2,22,22,0,0,0,0,0,0,0,0,0,0,0,5,13.4,0.3,33.0,4.7,1,0.20,0.00,0.20,0.32,45,19828,135690,38385,18557
7709,235,235,Struijk,2,11,225,14,0,True,2023-02-12T14:00:00Z,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-21671,111923,810,22481
7710,235,235,Struijk,2,11,235,8,0,False,2023-02-18T15:00:00Z,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15542,96854,127,15669
7711,235,235,Struijk,2,11,245,17,0,True,2023-02-25T15:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-13705,78214,453,14158
7712,235,235,Struijk,2,11,255,6,0,False,2023-03-04T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9477,74255,53,9530
7713,235,235,Struijk,2,11,265,5,0,True,2023-03-11T15:00:00Z,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3502,70851,1120,4622
7714,235,235,Struijk,2,11,280,20,1,False,2023-03-18T15:00:00Z,2,4,28,9,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.1,0.0,0.3,0,0.00,0.00,0.00,0.21,45,-2164,68759,1529,3693
7715,235,235,Struijk,2,11,281,1,0,False,2023-04-01T14:00:00Z,4,1,29,90,0,0,0,4,0,0,0,0,0,0,0,12,18.4,0.4,0.0,1.9,1,0.00,0.00,0.00,3.41,45,-1348,67738,1770,3118
7716,235,235,Struijk,2,11,65,16,2,True,2023-04-04T18:45:00Z,2,1,29,90,0,0,0,1,0,0,0,0,0,0,0,20,38.4,11.3,2.0,5.2,1,0.00,0.01,0.01,0.79,45,-1348,67738,1770,3118
7717,235,235,Struijk,2,11,294,7,0,True,2023-04-09T13:00:00Z,1,5,30,90,0,0,0,5,0,0,0,0,0,0,0,13,14.6,0.7,17.0,3.2,1,0.03,0.00,0.03,3.03,45,-1092,66736,929,2021
7718,237,237,Greenwood,4,11,5,20,1,True,2022-08-06T14:00:00Z,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.5,21.0,2.2,0,0.09,0.00,0.09,0.60,45,0,1895580,0,0
7719,237,237,Greenwood,4,11,19,17,0,False,2022-08-13T14:00:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-49959,1980410,83079,133038
7720,237,237,Greenwood,4,11,25,6,1,True,2022-08-21T13:00:00Z,3,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.4,0,0.00,0.00,0.00,0.00,45,-88590,1941033,111397,199987
7721,237,237,Greenwood,4,11,34,5,0,False,2022-08-27T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-125397,1847954,67068,192465
7722,237,237,Greenwood,4,11,45,8,0,True,2022-08-30T19:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-132797,1736484,51910,184707
7723,237,237,Greenwood,4,11,52,4,1,False,2022-09-03T14:00:00Z,5,2,6,4,0,0,0,1,0,0,0,0,0,0,0,3,3.6,14.6,8.0,2.6,0,0.08,0.03,0.11,0.81,44,-178066,1577524,61512,239578
7724,237,237,Greenwood,4,11,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-37803,1198158,72425,110228
7725,237,237,Greenwood,4,11,95,7,0,False,2022-10-09T13:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-7898,1197760,80792,88690
7726,237,237,Greenwood,4,11,104,1,0,True,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-43104,1156852,30897,74001
7727,237,237,Greenwood,4,11,117,10,0,False,2022-10-20T19:15:00Z,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,43,-80534,1037400,13866,94400
7728,237,237,Greenwood,4,11,124,9,2,True,2022-10-23T13:00:00Z,2,3,13,75,0,0,0,2,0,0,0,0,0,0,0,4,2.4,4.6,8.0,1.5,1,0.07,0.09,0.16,1.30,43,-33113,1051264,20972,54085
7729,237,237,Greenwood,4,11,138,12,0,False,2022-10-29T18:45:00Z,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,-31313,1023651,27919,59232
7730,237,237,Greenwood,4,11,144,3,9,True,2022-11-05T15:00:00Z,4,3,15,36,1,1,0,0,0,0,0,0,0,0,1,39,59.4,46.9,33.0,13.9,0,0.12,0.17,0.29,0.09,42,9286,1039530,65921,56635
7731,237,237,Greenwood,4,11,158,18,1,False,2022-11-12T15:00:00Z,4,3,16,45,0,0,0,3,0,0,0,0,0,0,0,3,8.0,30.1,3.0,4.1,0,0.12,0.05,0.17,0.77,42,163512,1215815,189855,26343
7732,237,237,Greenwood,4,11,167,13,4,True,2022-12-28T20:00:00Z,1,3,17,90,0,1,0,3,0,0,0,1,0,0,0,9,18.0,25.4,11.0,5.4,1,0.13,0.20,0.33,4.20,42,266419,1484794,583810,317391
7733,237,237,Greenwood,4,11,176,15,0,False,2022-12-31T15:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,42,20313,1509030,66597,46284
7734,237,237,Greenwood,4,11,187,19,1,True,2023-01-04T19:45:00Z,2,2,19,12,0,0,0,0,0,0,0,0,0,0,0,4,1.2,14.4,0.0,1.6,0,0.00,0.15,0.15,0.07,42,-64634,1444037,38773,103407
7735,237,237,Greenwood,4,11,191,2,1,False,2023-01-13T20:00:00Z,2,1,20,13,0,0,0,0,0,0,0,0,0,0,0,4,1.6,18.5,0.0,2.0,0,0.00,0.07,0.07,0.13,42,-24358,1433644,76777,101135
7736,237,237,Greenwood,4,11,205,4,1,True,2023-01-22T14:00:00Z,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.2,0.0,0.0,0,0.00,0.01,0.01,0.05,42,-75842,1351936,26250,102092
7737,237,237,Greenwood,4,11,218,16,1,False,2023-02-05T14:00:00Z,1,0,22,7,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-51475,1304899,53311,104786
7738,237,237,Greenwood,4,11,76,14,1,False,2023-02-08T20:00:00Z,2,2,22,1,0,0,0,0,0,0,0,0,0,0,0,5,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.27,41,-51475,1304899,53311,104786
7739,237,237,Greenwood,4,11,225,14,1,True,2023-02-12T14:00:00Z,0,2,23,4,0,0,0,0,0,0,0,0,0,0,0,4,4.2,28.1,0.0,3.2,0,0.00,0.07,0.07,0.30,41,-26812,1282045,36242,63054
7740,237,237,Greenwood,4,11,235,8,1,False,2023-02-18T15:00:00Z,1,0,24,4,0,0,0,0,0,0,0,0,0,0,0,11,6.2,14.3,0.0,2.1,0,0.00,0.13,0.13,0.13,41,-20550,1263040,29445,49995
7741,237,237,Greenwood,4,11,245,17,0,True,2023-02-25T15:00:00Z,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,18511,1337198,81685,63174
7742,237,237,Greenwood,4,11,255,6,1,False,2023-03-04T15:00:00Z,1,0,26,10,0,0,0,0,0,0,0,0,0,0,0,3,5.4,8.5,0.0,1.4,0,0.00,0.07,0.07,0.03,41,-47825,1236913,25298,73123
7743,237,237,Greenwood,4,11,265,5,0,True,2023-03-11T15:00:00Z,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,41,-49336,1188521,28475,77811
7744,237,237,Greenwood,4,11,280,20,0,False,2023-03-18T15:00:00Z,2,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-66225,1107210,9472,75697
7745,237,237,Greenwood,4,11,281,1,0,False,2023-04-01T14:00:00Z,4,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-28701,1096906,24208,52909
7746,237,237,Greenwood,4,11,65,16,0,True,2023-04-04T18:45:00Z,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-28701,1096906,24208,52909
7747,237,237,Greenwood,4,11,294,7,0,True,2023-04-09T13:00:00Z,1,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-20924,1077918,14282,35206
7748,238,238,Meslier,1,11,5,20,3,True,2022-08-06T14:00:00Z,2,1,1,90,0,0,0,1,0,0,0,0,0,5,0,19,38.8,0.0,0.0,3.9,1,0.00,0.00,0.00,1.84,45,0,204130,0,0
7749,238,238,Meslier,1,11,19,17,1,False,2022-08-13T14:00:00Z,2,2,2,90,0,0,0,2,0,0,0,0,0,2,0,13,14.6,0.0,0.0,1.5,1,0.00,0.00,0.00,1.22,45,-2934,223952,12154,15088
7750,238,238,Meslier,1,11,25,6,7,True,2022-08-21T13:00:00Z,3,0,3,90,0,0,1,0,0,0,0,0,0,3,0,26,21.6,0.0,0.0,2.2,1,0.00,0.00,0.00,0.88,45,-21237,207313,4739,25976
7751,238,238,Meslier,1,11,34,5,3,False,2022-08-27T14:00:00Z,1,0,4,90,0,0,0,1,0,0,0,0,0,3,0,15,25.0,0.0,0.0,2.5,1,0.00,0.00,0.00,2.02,45,13735,235468,28413,14678
7752,238,238,Meslier,1,11,45,8,2,True,2022-08-30T19:00:00Z,1,1,5,90,0,0,0,1,0,0,0,0,0,1,0,9,11.0,0.0,0.0,1.1,1,0.00,0.00,0.00,1.00,45,11145,254807,26574,15429
7753,238,238,Meslier,1,11,52,4,1,False,2022-09-03T14:00:00Z,5,2,6,90,0,0,0,5,0,0,0,0,0,3,0,15,27.6,0.0,0.0,2.8,1,0.00,0.00,0.00,2.43,45,-4460,254302,15671,20131
7754,238,238,Meslier,1,11,85,2,11,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,6,3,34,38.8,0.0,0.0,3.9,1,0.00,0.01,0.01,2.25,45,5516,241856,17677,12161
7755,238,238,Meslier,1,11,95,7,2,False,2022-10-09T13:00:00Z,2,1,10,90,0,0,0,2,0,0,0,0,0,3,0,15,21.4,0.0,0.0,2.1,1,0.00,0.00,0.00,1.08,45,25368,273485,35303,9935
7756,238,238,Meslier,1,11,104,1,3,True,2022-10-16T13:00:00Z,0,1,11,90,0,0,0,1,0,0,0,0,0,3,0,16,19.6,0.0,0.0,2.0,1,0.00,0.00,0.00,0.55,45,7431,283457,19860,12429
7757,238,238,Meslier,1,11,117,10,1,False,2022-10-20T19:15:00Z,2,0,12,90,0,0,0,2,0,0,0,0,0,0,0,15,5.0,0.0,0.0,0.5,1,0.00,0.00,0.00,0.79,45,-2449,280223,5904,8353
7758,238,238,Meslier,1,11,124,9,1,True,2022-10-23T13:00:00Z,2,3,13,90,0,0,0,3,0,0,0,0,0,1,0,10,11.4,0.0,0.0,1.1,1,0.00,0.00,0.00,1.85,45,-9226,272875,2795,12021
7759,238,238,Meslier,1,11,138,12,7,False,2022-10-29T18:45:00Z,1,2,14,90,0,0,0,1,0,0,0,0,0,9,2,30,67.0,0.0,0.0,6.7,1,0.00,0.00,0.00,1.74,45,-17337,255973,1188,18525
7760,238,238,Meslier,1,11,144,3,1,True,2022-11-05T15:00:00Z,4,3,15,90,0,0,0,3,0,0,0,0,0,2,0,13,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,1.47,45,12377,271750,18226,5849
7761,238,238,Meslier,1,11,158,18,1,False,2022-11-12T15:00:00Z,4,3,16,90,0,0,0,4,0,0,0,0,0,3,0,16,30.0,0.0,0.0,3.0,1,0.00,0.00,0.00,1.80,45,-14323,256850,2671,16994
7762,238,238,Meslier,1,11,167,13,3,True,2022-12-28T20:00:00Z,1,3,17,90,0,0,0,3,0,0,0,0,0,6,0,21,42.4,0.0,0.0,4.2,1,0.00,0.00,0.00,4.20,45,-58335,199664,5845,64180
7763,238,238,Meslier,1,11,176,15,8,False,2022-12-31T15:00:00Z,0,0,18,90,0,0,1,0,0,0,0,1,0,5,2,31,36.8,0.0,0.0,3.7,1,0.00,0.00,0.00,2.01,45,-5362,194856,1354,6716
7764,238,238,Meslier,1,11,187,19,1,True,2023-01-04T19:45:00Z,2,2,19,90,0,0,0,2,0,0,0,0,0,0,0,9,4.6,0.0,0.0,0.5,1,0.00,0.00,0.00,1.42,45,5427,201368,7653,2226
7765,238,238,Meslier,1,11,191,2,1,False,2023-01-13T20:00:00Z,2,1,20,90,0,0,0,2,0,0,0,1,0,3,0,9,21.2,0.0,0.0,2.1,1,0.00,0.00,0.00,1.28,45,679,202428,6755,6076
7766,238,238,Meslier,1,11,205,4,6,True,2023-01-22T14:00:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,21,1.8,0.0,0.0,0.2,1,0.00,0.00,0.00,0.29,45,-2158,200861,4605,6763
7767,238,238,Meslier,1,11,218,16,2,False,2023-02-05T14:00:00Z,1,0,22,90,0,0,0,1,0,0,0,0,0,1,0,10,10.2,0.0,0.0,1.0,1,0.00,0.00,0.00,0.27,45,24641,229795,32965,8324
7768,238,238,Meslier,1,11,76,14,2,False,2023-02-08T20:00:00Z,2,2,22,90,0,0,0,2,0,0,0,0,0,5,0,18,27.2,0.0,0.0,2.7,1,0.00,0.00,0.00,2.19,45,24641,229795,32965,8324
7769,238,238,Meslier,1,11,225,14,2,True,2023-02-12T14:00:00Z,0,2,23,90,0,0,0,2,0,0,0,0,0,3,0,14,24.4,0.0,0.0,2.4,1,0.00,0.00,0.00,1.12,45,-8900,218485,1477,10377
7770,238,238,Meslier,1,11,235,8,3,False,2023-02-18T15:00:00Z,1,0,24,90,0,0,0,1,0,0,0,0,0,3,0,19,23.8,0.0,0.0,2.4,1,0.00,0.00,0.00,1.52,45,-2068,217170,2336,4404
7771,238,238,Meslier,1,11,245,17,6,True,2023-02-25T15:00:00Z,1,0,25,90,0,0,1,0,0,0,0,0,0,2,0,24,13.8,0.0,0.0,1.4,1,0.00,0.00,0.00,0.37,45,3132,222006,8516,5384
7772,238,238,Meslier,1,11,255,6,2,False,2023-03-04T15:00:00Z,1,0,26,90,0,0,0,1,0,0,0,0,0,2,0,13,17.6,0.0,17.0,3.5,1,0.12,0.00,0.12,1.52,45,-5528,215968,1825,7353
7773,238,238,Meslier,1,11,265,5,1,True,2023-03-11T15:00:00Z,2,2,27,90,0,0,0,2,0,0,0,0,0,2,0,13,11.6,0.0,0.0,1.2,1,0.00,0.00,0.00,1.63,45,-1633,214741,4195,5828
7774,238,238,Meslier,1,11,280,20,2,False,2023-03-18T15:00:00Z,2,4,28,90,0,0,0,2,0,0,0,1,0,6,0,18,52.8,0.0,0.0,5.3,1,0.00,0.00,0.00,2.86,45,-846,214829,3982,4828
7775,238,238,Meslier,1,11,281,1,0,False,2023-04-01T14:00:00Z,4,1,29,90,0,0,0,4,0,0,0,0,0,1,0,10,11.2,0.0,0.0,1.1,1,0.00,0.00,0.00,3.41,45,3155,218541,7224,4069
7776,238,238,Meslier,1,11,65,16,2,True,2023-04-04T18:45:00Z,2,1,29,90,0,0,0,1,0,0,0,0,0,0,0,8,2.2,0.0,0.0,0.2,1,0.00,0.00,0.00,0.79,45,3155,218541,7224,4069
7777,238,238,Meslier,1,11,294,7,0,True,2023-04-09T13:00:00Z,1,5,30,90,0,0,0,5,0,0,0,0,0,2,0,15,18.0,0.0,0.0,1.8,1,0.00,0.00,0.00,3.03,45,-2463,216133,2291,4754
7778,239,239,Firpo,2,11,5,20,0,True,2022-08-06T14:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,791,0,0
7779,239,239,Firpo,2,11,19,17,0,False,2022-08-13T14:00:00Z,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-152,683,26,178
7780,239,239,Firpo,2,11,25,6,0,True,2022-08-21T13:00:00Z,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-93,616,31,124
7781,239,239,Firpo,2,11,34,5,0,False,2022-08-27T14:00:00Z,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-38,611,35,73
7782,239,239,Firpo,2,11,45,8,0,True,2022-08-30T19:00:00Z,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-24,599,25,49
7783,239,239,Firpo,2,11,52,4,0,False,2022-09-03T14:00:00Z,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-15,601,36,51
7784,239,239,Firpo,2,11,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,9,8.6,10.2,0.0,1.9,0,0.00,0.00,0.00,0.94,45,47,688,87,40
7785,239,239,Firpo,2,11,95,7,0,False,2022-10-09T13:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,254,1224,333,79
7786,239,239,Firpo,2,11,104,1,0,True,2022-10-16T13:00:00Z,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-113,1191,75,188
7787,239,239,Firpo,2,11,117,10,1,False,2022-10-20T19:15:00Z,2,0,12,81,0,0,0,2,0,0,0,0,0,0,0,6,6.6,11.9,2.0,2.1,1,0.00,0.01,0.01,0.79,45,60,1466,135,75
7788,239,239,Firpo,2,11,124,9,0,True,2022-10-23T13:00:00Z,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,67,1594,148,81
7789,239,239,Firpo,2,11,138,12,0,False,2022-10-29T18:45:00Z,1,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-37,1758,89,126
7790,239,239,Firpo,2,11,144,3,0,True,2022-11-05T15:00:00Z,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,10,1928,124,114
7791,239,239,Firpo,2,11,158,18,0,False,2022-11-12T15:00:00Z,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-26,2042,100,126
7792,239,239,Firpo,2,11,167,13,0,True,2022-12-28T20:00:00Z,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,44,2362,259,215
7793,239,239,Firpo,2,11,176,15,0,False,2022-12-31T15:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-11,2460,80,91
7794,239,239,Firpo,2,11,187,19,0,True,2023-01-04T19:45:00Z,2,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-8,2521,66,74
7795,239,239,Firpo,2,11,191,2,1,False,2023-01-13T20:00:00Z,2,1,20,2,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.0,0.0,0.4,0,0.00,0.00,0.00,0.00,45,-22,2640,106,128
7796,239,239,Firpo,2,11,205,4,0,True,2023-01-22T14:00:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,15,2786,105,90
7797,239,239,Firpo,2,11,218,16,1,False,2023-02-05T14:00:00Z,1,0,22,23,0,0,0,0,0,0,0,0,0,0,0,4,2.8,1.3,2.0,0.6,0,0.00,0.00,0.00,0.04,45,287,3280,473,186
7798,239,239,Firpo,2,11,76,14,0,False,2023-02-08T20:00:00Z,2,2,22,67,0,0,0,2,0,0,0,1,0,0,0,2,14.0,0.8,0.0,1.5,0,0.00,0.00,0.00,1.87,45,287,3280,473,186
7799,239,239,Firpo,2,11,225,14,0,True,2023-02-12T14:00:00Z,0,2,23,90,0,0,0,2,0,0,0,1,0,0,0,8,12.4,11.3,2.0,2.6,1,0.00,0.02,0.02,1.12,45,-61,3278,105,166
7800,239,239,Firpo,2,11,235,8,2,False,2023-02-18T15:00:00Z,1,0,24,90,0,0,0,1,0,0,0,0,0,0,0,15,25.6,24.8,0.0,5.0,1,0.00,0.12,0.12,1.52,45,27,3396,164,137
7801,239,239,Firpo,2,11,245,17,15,True,2023-02-25T15:00:00Z,1,0,25,90,1,0,1,0,0,0,0,0,0,0,3,42,60.6,20.5,21.0,10.2,1,0.07,0.20,0.27,0.37,45,1086,4996,1307,221
7802,239,239,Firpo,2,11,255,6,2,False,2023-03-04T15:00:00Z,1,0,26,90,0,0,0,1,0,0,0,0,0,0,0,10,15.6,2.9,0.0,1.9,1,0.00,0.01,0.01,1.52,45,2837,7796,3840,1003
7803,239,239,Firpo,2,11,265,5,0,True,2023-03-11T15:00:00Z,2,2,27,90,0,0,0,2,0,0,0,1,0,0,0,7,15.0,3.3,4.0,2.2,1,0.00,0.02,0.02,1.63,45,896,8823,1955,1059
7804,239,239,Firpo,2,11,280,20,0,False,2023-03-18T15:00:00Z,2,4,28,80,0,0,0,2,0,0,0,1,0,0,0,9,8.0,4.4,0.0,1.2,1,0.00,0.02,0.02,2.66,45,2071,13064,3896,1825
7805,239,239,Firpo,2,11,281,1,0,False,2023-04-01T14:00:00Z,4,1,29,90,0,0,0,4,0,0,0,0,0,0,0,6,13.2,4.9,0.0,1.8,1,0.00,0.02,0.02,3.41,45,-147,11097,1108,1255
